IdLojista,Mes,NmLojista,NmClusterLojista,NmMundoLojista,QtPedidoColocado,QtItemColocado,QtPedidoAprovado,QtItemAprovado,VrTotalPedidoColocado,VrTotalPedidoAprovado,StLojista,TxAprovacao
35031,1,Natucare,A,Setup,3,6,1,4,259.3600,55.2800,inativo,0.21314004
35066,2,AMORIM SHOP,A,Setup,18,18,15,15,22485.5600,19802.1900,ativo,0.88066252
35312,7,N10,Setup,Cauda Longa,49,50,38,39,14184.6800,12131.2800,ativo,0.85523819
35353,7,LOJA CAPRICHO,A,Setup,47,48,40,41,3219.9300,2795.5000,ativo,0.86818658
35416,5,MAXCLIPOFFICEEPAPELARIA,Setup,Cauda Longa,169,238,120,172,13049.7600,7279.0700,ativo,0.55779340
35479,8,TOP COMPRAS BR,A,Setup,41,49,25,28,15438.7100,8682.6200,ativo,0.56239284
35591,9,ARJ RADIADORES,A,Setup,3,3,1,1,1767.9600,1595.4100,ativo,0.90240164
35674,7,DISPLAL COMERCIO,Setup,Cauda Longa,31,105,25,93,1878.2800,1641.8300,ativo,0.87411355
35794,6,POLO MAGAZINE,Setup,Setup,34,37,20,21,28964.2000,19206.2200,ativo,0.66310204
35808,8,Sarah Moveis,A,Setup,6,17,5,12,11625.0000,9787.0000,ativo,0.84189247
35906,9,Angel Foto,Setup,Setup,2,2,1,1,2744.6500,2696.8300,ativo,0.98257701
35958,7,MULTEXPRESS,Setup,Setup,1,1,0,0,415.3600,0.0000,ativo,0E-8
35987,9,ZEPPER ATACADO E VAREJO,Setup,Setup,14,14,9,9,7819.8500,5475.0600,ativo,0.70014898
36003,6,Click Magazine,Setup,Cauda Longa,12,12,9,9,2548.4000,1934.0000,ativo,0.75890755
36038,5,NBT STORE,Setup,Cauda Longa,83,97,49,51,6924.1400,4103.7900,ativo,0.59267866
36082,3,Via Suplementos,Setup,Setup,14,16,11,13,1403.9900,1128.7800,ativo,0.80398009
36083,3,Sodimac Home Center,AAA,Setup,130,234,96,181,49769.8600,32452.0800,ativo,0.65204282
36110,6,Point,Setup,Setup,5,19,5,19,967.1600,967.1600,ativo,1.00000000
36120,3,NOVOLAR ELETRO,Setup,Setup,11,11,10,10,948.9400,881.3400,ativo,0.92876262
36142,2,RAR SOLUCOES CORPORATIVAS,Setup,Cauda Longa,1,1,1,1,84.8900,84.8900,ativo,1.00000000
36143,5,Soneca e Cia,Setup,Cauda Longa,101,154,79,125,13181.0300,10194.1500,ativo,0.77339555
36214,8,Loja Liga Fashion,Setup,Setup,1,1,0,0,157.9200,0.0000,inativo,0E-8
36387,3,Felcarri,Setup,Setup,36,37,15,16,23374.4100,5537.3800,ativo,0.23689924
36430,5,DRUSI SEMI JOIAS,Setup,Cauda Longa,21,25,15,17,2463.8900,1676.2700,ativo,0.68033476
36438,8,Shopping da Acupuntura,Setup,Cauda Longa,2,2,1,1,644.2800,313.7400,ativo,0.48696219
36468,3,AVPARTS,Setup,Setup,3,3,2,2,642.2800,441.0400,ativo,0.68667871
36530,7,LOJA DO WERNER,Setup,Setup,9,10,6,6,705.6700,458.0400,ativo,0.64908527
36685,9,Fogonline,Setup,Cauda Longa,34,36,19,21,4942.1000,2176.5500,ativo,0.44040995
36897,9,Shopping Vila Sonia,Setup,Cauda Longa,6,6,5,5,448.4300,370.2300,ativo,0.82561381
36983,7,Pinta e Borda Enxovais,Setup,Cauda Longa,2,3,2,3,181.2500,181.2500,ativo,1.00000000
36990,9,Virtual Multi,Setup,Cauda Longa,1,1,0,0,50.6800,0.0000,ativo,0E-8
37039,9,Ar Clube,Setup,Cauda Longa,2926,3365,2400,2761,5718209.9600,4664841.3300,ativo,0.81578700
37066,4,AMERICAN COMFORT,Setup,Cauda Longa,13,13,12,12,14771.9000,13703.0000,ativo,0.92763964
37148,9,BELLA ECOM,Setup,Cauda Longa,54,57,39,42,10365.7000,7753.8000,ativo,0.74802474
37162,8,ADMAQ,Setup,Cauda Longa,1,1,1,1,1039.5900,1039.5900,ativo,1.00000000
37241,7,Nine Shop,Setup,Cauda Longa,13,14,10,11,1601.8600,1200.0800,ativo,0.74917908
37369,7,EMPORIO PALOTINA PRESENTES,Setup,Cauda Longa,188,200,129,137,55764.2700,38783.8100,ativo,0.69549570
37508,8,Vila Nerd,Setup,Cauda Longa,3,3,0,0,398.8800,0.0000,ativo,0E-8
37558,7,FILTROS EUROPA,Setup,Cauda Longa,3,3,3,3,552.4400,552.4400,ativo,1.00000000
37577,7,AQUAPETS,Setup,Cauda Longa,3,3,3,3,358.2200,358.2200,ativo,1.00000000
37656,9,LOUCOS POR FIVELAS,Setup,Cauda Longa,1,1,1,1,80.7000,80.7000,ativo,1.00000000
37857,7,PALACIO COMERCIO ELETRÔNICO,Setup,Cauda Longa,81,81,49,49,56328.4000,34476.6000,ativo,0.61206425
37864,9,Martini Store Brasil,Setup,Cauda Longa,54,60,49,54,11434.6000,10366.0000,ativo,0.90654680
37928,6,CF BAZAR,Setup,Cauda Longa,1,1,1,1,74.7000,74.7000,ativo,1.00000000
38077,9,BLZ EM CASA,Setup,Cauda Longa,1,1,1,1,42.8100,42.8100,ativo,1.00000000
38277,8,DY FRAGRANCIAS,Setup,Cauda Longa,5,6,5,6,348.4400,348.4400,ativo,1.00000000
40891,7,BUMPER MAGAZINE,Setup,Cauda Longa,133,143,75,83,166766.5000,83403.0700,ativo,0.50011885
42268,9,CASA DAS ANTENAS,"","",4,4,2,2,179.1600,88.3800,ativo,0.49330208
43011,9,REI DO ENXOVAL,"","",2,2,2,2,144.7000,144.7000,ativo,1.00000000
43086,8,TRECOS DE COZINHA,Setup,Cauda Longa,1,1,1,1,89.3000,89.3000,ativo,1.00000000
47394,9,ELETRONICA MG,Setup,Cauda Longa,14,15,7,7,6266.1500,1966.9000,ativo,0.31389290
47940,8,EJM COMERCIO E ARBITRAGENS ESPORTIVAS LTDA,Setup,Cauda Longa,1,1,1,1,118.2000,118.2000,ativo,1.00000000
50260,9,HEELINGSPORTS,"","",3,3,2,2,1601.2000,1064.1000,ativo,0.66456408
10066,8,CASACLIMA,A,Linha Branca,3,3,3,3,9464.8500,9464.8500,ativo,1.00000000
10086,9,POLISHOP,AAA,Linha Branca,416,441,324,342,329692.9200,253009.7200,ativo,0.76741023
10138,7,MegaMamute,AAA,Tecnologia,19732,20740,11718,12357,24855095.6000,14229440.3300,ativo,0.57249590
10407,4,Controle Net,A,Tecnologia,2,2,2,2,3301.4000,3301.4000,ativo,1.00000000
10736,5,X4 Adesivos,A,Cauda Longa,14,33,10,21,1844.0000,1196.2200,ativo,0.64870933
10799,6,Emania,AAA,Tecnologia,199,216,124,137,284092.2300,86027.8800,ativo,0.30281673
11121,5,WebContinental,AAA,Cauda Longa,22716,23809,13538,14257,12039231.8100,6652439.9900,ativo,0.55256349
11420,3,Loja Casa Faz,A,Cauda Longa,29,39,21,31,3174.4000,2331.7000,inativo,0.73453251
11643,9,Budin Ferramentas,A,Cauda Longa,2,2,2,2,447.3700,447.3700,ativo,1.00000000
11660,1,Colorsom,A,Cauda Longa,49,51,45,47,13339.8300,10523.1900,ativo,0.78885488
11921,3,MONSTERSTOK,AAA,Tecnologia,238,282,167,205,61483.5400,42320.8000,ativo,0.68832731
12214,5,Ideamart,A,Cauda Longa,1,1,0,0,111.6100,0.0000,ativo,0E-8
12224,4,Cepel,AAA,Cauda Longa,87,231,65,172,10324.9400,7391.8300,ativo,0.71591990
12290,4,MEU TRAVESSEIRO,AAA,Cauda Longa,75,84,58,67,10339.2700,7997.6100,ativo,0.77351786
13627,8,COMERCIAL SÃO PAULO,A,Cauda Longa,3,3,3,3,1361.7500,1361.7500,inativo,1.00000000
13791,3,ShowCel,A,Cauda Longa,7,7,4,4,4264.1800,1516.7000,inativo,0.35568386
14072,3,Gotagua,A,Linha Branca,391,475,357,435,38552.3300,34772.3900,ativo,0.90195301
14138,1,Help Beleza,A,Cauda Longa,3,11,3,11,234.5000,234.5000,ativo,1.00000000
14195,9,Games Mix,AAA,Tecnologia,2,2,2,2,369.3800,369.3800,ativo,1.00000000
14319,1,Papel e Parede,A,Cauda Longa,3,3,3,3,156.2000,156.2000,ativo,1.00000000
14402,1,PORTAL DAS MALAS,A,Cauda Longa,14,14,7,7,5563.7900,2433.0900,ativo,0.43730802
14437,6,Ecovacs,A,Linha Branca,3,3,3,3,804.7900,804.7900,ativo,1.00000000
14690,5,Só Acabamentos,A,Cauda Longa,41,61,30,46,14783.1000,12152.6000,ativo,0.82206033
14784,9,EMERAGO,A,Móveis,2,2,2,2,5066.0000,5066.0000,ativo,1.00000000
14791,6,Ditudo Embalagens MG,A,Cauda Longa,8,31,3,10,609.4400,172.6500,ativo,0.28329286
14806,5,Ludy Livros,A,Cauda Longa,89,90,67,68,6900.2200,5133.8200,ativo,0.74400816
14953,1,Lojas Rede,A,Cauda Longa,564,841,360,572,55719.3300,36732.6500,inativo,0.65924429
15090,5,PRO MUNDIAL,A,Cauda Longa,7,11,7,11,359.5300,359.5300,ativo,1.00000000
15184,9,SA Tintas,A,Cauda Longa,33,38,26,30,5091.5200,3788.5000,ativo,0.74408035
15307,7,Digital Móveis,AAA,Móveis,1420,1446,886,900,907441.1700,547654.8500,ativo,0.60351554
15639,4,Brasimax,A,Cauda Longa,1,1,1,1,1025.4100,1025.4100,ativo,1.00000000
16089,3,Oxigenio Gel,A,Cauda Longa,1,2,1,2,121.4000,121.4000,ativo,1.00000000
16112,3,CENTER CELULARES,AAA,Tecnologia,42,47,22,27,92219.7500,35710.6200,ativo,0.38723397
16479,8,Betta e Cia Aquários,A,Cauda Longa,4,4,3,3,360.8400,275.4300,ativo,0.76330229
16824,6,Relógios Web Shop,A,Cauda Longa,186,188,117,118,58396.1600,34199.6700,ativo,0.58564930
16886,3,RR Suprimentos,A,Tecnologia,7,9,4,6,1941.5600,1138.7700,ativo,0.58652321
16969,8,Calumax,A,Cauda Longa,4,4,3,3,4374.2700,698.7800,ativo,0.15974780
17107,1,NovoShop,A,Tecnologia,11,13,6,8,2525.2400,1333.7000,ativo,0.52814782
17414,2,Foca na Moda,A,Cauda Longa,3,3,0,0,586.8800,0.0000,ativo,0E-8
17453,6,VPSOM,A,Cauda Longa,347,434,160,204,159354.7800,64364.0000,ativo,0.40390379
17466,8,Estampas Criativas,A,Cauda Longa,1,1,0,0,100.7900,0.0000,ativo,0E-8
17602,2,Casarão Som,A,Cauda Longa,24,24,14,14,18852.9700,8504.0000,ativo,0.45106951
17605,1,Love Baby Enxovais,A,Cauda Longa,1,1,0,0,106.7000,0.0000,ativo,0E-8
18364,9,GRAN BELO,A,Móveis,15,17,8,9,34531.6500,20059.4500,ativo,0.58090042
18378,1,World Blocks Kids,A,Cauda Longa,5,6,3,3,420.2900,267.2400,ativo,0.63584668
18443,6,Aki Pronta Entrega,A,Cauda Longa,1,1,0,0,64.9900,0.0000,ativo,0E-8
18997,7,LIVROS BRASIL,A,Cauda Longa,10,10,9,9,492.0000,402.0000,inativo,0.81707317
19003,1,RECANTO DA COSTURA,A,Cauda Longa,1,1,0,0,64.0200,0.0000,ativo,0E-8
19303,5,Ta Barato,A,Cauda Longa,5,5,2,2,3383.0500,1353.2200,ativo,0.40000000
19329,4,NICBOX,A,Cauda Longa,2,2,2,2,190.1000,190.1000,ativo,1.00000000
19525,5,organizando mais,A,Móveis,2,2,1,1,98.8900,65.1000,ativo,0.65830721
19528,8,OF BRAZIL MULTICOMERCIAL LTDA,A,Cauda Longa,1,1,1,1,95.0000,95.0000,inativo,1.00000000
19909,6,Atual Shopping,AA,Cauda Longa,181,183,117,117,485220.2400,321592.7200,ativo,0.66277680
20073,5,DANGEL,A,Cauda Longa,26,26,13,13,5949.1600,2823.9300,ativo,0.47467710
20910,3,USELAOS,A,Cauda Longa,40,46,27,32,36207.9100,21765.0700,ativo,0.60111368
21143,1,Eletro Chave,A,Cauda Longa,4,4,1,1,858.5000,75.7000,ativo,0.08817705
21309,7,Portal Marcas,A,Cauda Longa,11,12,7,8,1051.9300,609.1100,ativo,0.57904043
21411,8,Pet Patão Shop,A,Cauda Longa,1,1,1,1,2247.4900,2247.4900,ativo,1.00000000
21532,7,S&C Utilidades,A,Cauda Longa,2,2,1,1,690.3000,259.7000,ativo,0.37621324
21630,5,ISOPASSE,A,Cauda Longa,34,35,20,21,2588.4300,1530.2100,ativo,0.59117303
21871,1,Transa Som,A,Cauda Longa,2,2,1,1,1090.4800,175.8200,inativo,0.16123175
21874,9,Fabrica Galeria Brasil,A,Cauda Longa,2,3,1,2,127.3800,40.0800,ativo,0.31464908
22094,3,SUPERLED,A,Cauda Longa,12,39,11,38,862.5000,798.7000,ativo,0.92602899
22285,4,Novidi,A,Tecnologia,1,1,0,0,44.2800,0.0000,ativo,0E-8
22847,3,WOLCOMPRAR,A,Móveis,2,2,1,1,650.8400,496.2200,ativo,0.76243009
22872,8,CAMINHO DA LEITURA - Livrarias,A,Cauda Longa,3,3,2,2,177.4000,122.4400,ativo,0.69019166
23633,4,99Lubes,A,Cauda Longa,1,2,1,2,65.7000,65.7000,ativo,1.00000000
23677,8,PARIS LUZ,A,Cauda Longa,43,84,37,76,11358.8600,9575.0700,ativo,0.84296047
25101,5,Casa do fogao,A,Linha Branca,24,27,20,23,10018.5400,8463.9400,ativo,0.84482769
25390,4,Boa Loja,A,Cauda Longa,13,14,9,10,1195.4000,933.2800,ativo,0.78072612
25394,7,Grupo Leoni,A,Cauda Longa,1,1,1,1,404.3000,404.3000,ativo,1.00000000
26720,5,Papel Barato,A,Cauda Longa,12,27,9,16,3515.0800,2083.3900,ativo,0.59270059
27861,6,Loja V&M,A,Tecnologia,122,135,77,83,23189.0200,14290.1300,ativo,0.61624553
27916,4,Livraria Cultura,AAA,Cauda Longa,6,6,4,4,442.6800,167.4400,ativo,0.37824162
29781,5,Rede Solar,AAA,Cauda Longa,3240,3322,2185,2245,1112886.5500,784806.5700,ativo,0.70519908
30039,6,RCK AUDIO,A,Cauda Longa,59,67,29,33,40309.0800,19911.5400,ativo,0.49397158
30861,5,Etna,AAA,Cauda Longa,478,695,373,543,110097.7100,85643.4300,ativo,0.77788566
31548,2,Web Publish,A,Cauda Longa,14,14,9,9,3498.3400,2265.1500,ativo,0.64749281
31554,6,Bicicletaria Rondon,A,Cauda Longa,27,30,25,28,17022.8500,15884.8700,inativo,0.93314985
31600,5,Drogaria Vila Carioca,A,Cauda Longa,28,48,16,23,2824.1300,1254.9300,ativo,0.44435986
31628,1,Pet Start,A,Cauda Longa,12,15,10,13,1991.6900,1815.7100,inativo,0.91164288
31734,5,Bumerang,AAA,Cauda Longa,707,740,539,569,126903.8900,93928.0000,ativo,0.74015068
31766,8,Econominet,A,Cauda Longa,369,416,278,323,91613.8600,69701.6900,ativo,0.76082036
31860,1,DiaFilme,A,Tecnologia,20,22,16,17,3276.7300,2619.6500,ativo,0.79947081
31860,6,DiaFilme,A,Tecnologia,59,61,31,31,43585.4300,17803.9400,ativo,0.40848375
32009,4,Torres Cabral,A,Cauda Longa,76,108,64,95,13080.4300,11402.2200,ativo,0.87170070
32033,3,Shopdragon,A,Tecnologia,2,4,1,2,684.5600,342.2800,ativo,0.50000000
32140,2,Interlimp,A,Cauda Longa,3,7,3,7,296.9400,296.9400,ativo,1.00000000
32187,5,Pense Fitness,A,Cauda Longa,7,7,4,4,533.1900,210.1500,ativo,0.39413717
32225,1,Bennushop,A,Cauda Longa,3,3,2,2,625.8200,413.1800,ativo,0.66022179
32225,8,Bennushop,A,Cauda Longa,11,11,7,7,1636.6000,986.1800,ativo,0.60257852
32270,2,Loja Tatu Daqui,A,Linha Branca,6,6,6,6,281.3700,281.3700,ativo,1.00000000
32460,2,MANIA PINGO DE MEL,A,Cauda Longa,62,76,10,18,2067.9300,560.1900,ativo,0.27089408
32578,1,Gold Dream Comércio,A,Móveis,8,8,7,7,18736.3600,16433.4600,ativo,0.87708925
32716,7,Brasis Store,A,Cauda Longa,42,44,24,24,10976.3600,5965.1600,ativo,0.54345521
32755,1,MONKEY BUSINESS,A,Cauda Longa,7,10,7,10,811.4700,811.4700,ativo,1.00000000
32768,5,NENECAR PARTS,AAA,Cauda Longa,225,251,152,170,134465.7800,89136.2800,ativo,0.66289193
32825,1,Vestir Intima,AA,Cauda Longa,6,6,0,0,430.8000,0.0000,ativo,0E-8
32890,3,P&B Enxovais,A,Cauda Longa,3,3,3,3,605.9700,605.9700,ativo,1.00000000
32917,1,Express Home,A,Cauda Longa,49,49,37,37,6554.3100,4835.7500,inativo,0.73779696
32942,2,Rafa Decor,A,Móveis,12,13,9,10,6727.5000,5318.1000,ativo,0.79050167
32951,5,Iconect,AAA,Tecnologia,1030,1063,278,286,1302628.8700,193783.4800,ativo,0.14876338
33035,7,Ojuara Import,A,Tecnologia,54,55,36,37,12747.5000,8753.5200,ativo,0.68668523
33139,6,Ambulante Virtual,Setup,Tecnologia,1,1,1,1,520.7800,520.7800,ativo,1.00000000
33315,3,Dua Cosméticos,A,Cauda Longa,5,5,5,5,810.0000,810.0000,ativo,1.00000000
33647,7,Fitwalk Fitness,A,Cauda Longa,1,1,1,1,59.9000,59.9000,ativo,1.00000000
33738,2,ARMAZÉM CATÓLICO,A,Cauda Longa,5,5,3,3,221.1000,124.7400,ativo,0.56417910
33740,2,Shopscan,A,Tecnologia,1,1,1,1,3429.0000,3429.0000,ativo,1.00000000
33784,5,KAZARIS EQUIPAMENTOS,Setup,Linha Branca,1,1,0,0,678.8000,0.0000,ativo,0E-8
33821,2,ELETROMASSA,A,Tecnologia,58,63,47,49,2867.9600,2018.1100,ativo,0.70367439
33867,3,SanLê,A,Tecnologia,46,48,35,37,3151.5100,2460.2600,ativo,0.78066070
33926,7,Shopping Vip X,A,Cauda Longa,5,6,3,3,334.0400,226.8700,ativo,0.67917016
34286,5,Detalhes Magazine,A,Cauda Longa,74,77,60,63,15643.9100,11942.9700,ativo,0.76342615
34339,8,VENDAS PONTUAL,A,Cauda Longa,3,3,3,3,1039.4800,1039.4800,ativo,1.00000000
34408,5,BARATEIRO ACESSORIOS,A,Cauda Longa,34,35,15,15,10838.4300,4255.5300,ativo,0.39263343
34527,5,VIA BEM,A,Cauda Longa,38,39,29,30,12290.4200,7882.0400,ativo,0.64131576
34915,8,MacBuy Store,AA,Setup,38,38,21,21,60103.1600,34466.8700,inativo,0.57346186
34920,5,One click Shop,A,Setup,25,25,22,22,3448.7200,2967.8700,ativo,0.86057146
35002,9,BRAZIL IMPORTS,A,Cauda Longa,29,29,22,22,9615.1100,7163.4300,ativo,0.74501800
35038,5,AG GAMES ELETRONICOS,AAA,Cauda Longa,568,584,140,140,561625.3700,147300.0300,ativo,0.26227453
35059,8,Só Taramps,A,Cauda Longa,39,42,9,9,16487.0000,3071.2000,ativo,0.18628010
35179,2,BooBaby,A,Setup,31,31,21,21,12439.0600,8100.8500,ativo,0.65124294
35233,7,CENTER TI,A,Setup,5,12,5,12,1874.4600,1874.4600,ativo,1.00000000
35305,5,BEST AUDIO,AAA,Cauda Longa,255,270,192,202,225420.3900,181104.3700,ativo,0.80340723
35422,4,New Era Cap,A,Setup,48,56,17,20,12175.9900,4795.4000,ativo,0.39384067
35556,1,Extra Lar,A,Setup,57,63,49,55,27521.1200,23068.3300,ativo,0.83820462
35567,3,DRW Móveis,A,Setup,89,96,66,73,22417.5800,16463.3200,ativo,0.73439328
35569,5,Livraria Crista Cafe Com Biblia,A,Setup,6,6,5,5,250.0000,220.0500,ativo,0.88020000
35585,2,Confiança Presentes,A,Setup,20,24,17,20,2389.4600,2130.0400,ativo,0.89143154
35896,9,CasaFlex Moveis e Decoracoes,A,Setup,4,4,2,2,2090.9300,577.0100,ativo,0.27595854
35961,9,Tanagra Cosmeticos,Setup,Cauda Longa,1,1,1,1,313.5000,313.5000,ativo,1.00000000
36087,9,Cell-Fone,Setup,Cauda Longa,55,58,28,31,11311.4300,6179.5500,ativo,0.54631024
36178,6,BecShop Online,Setup,Cauda Longa,11,20,9,17,2117.6200,1901.0200,ativo,0.89771536
36197,7,Comprando e Pescando,Setup,Cauda Longa,1,1,1,1,97.7000,97.7000,ativo,1.00000000
36315,9,QUALITY IMPORTS,Setup,Setup,29,32,14,17,106345.6700,60160.1600,ativo,0.56570390
36319,6,Roccha Joias,Setup,Cauda Longa,2,2,0,0,466.5000,0.0000,ativo,0E-8
36366,4,Harmoniza Moveis e Decoracoes,Setup,Setup,3,3,2,2,2515.0000,1702.0000,ativo,0.67673956
36480,9,Imex do Brasil,Setup,Cauda Longa,6,6,4,4,1366.2000,910.0000,ativo,0.66608110
36498,5,Terras de Bornes,Setup,Cauda Longa,5,5,1,1,1902.1000,73.7000,ativo,0.03874665
36586,9,Mart Decor,Setup,Cauda Longa,62,88,55,78,41856.3000,37300.7000,ativo,0.89116095
36753,9,Tradenet Informática,Setup,Cauda Longa,2,2,1,1,2030.7400,1015.3700,ativo,0.50000000
36939,8,Lojas Reliance,Setup,Cauda Longa,21,25,12,14,10078.5300,4339.2800,ativo,0.43054692
37128,8,COSMETICOS PARA CABELOS,Setup,Cauda Longa,30,38,19,25,6134.4400,4707.4900,ativo,0.76738708
37159,7,TRUQUES E TRECOS,Setup,Cauda Longa,3,4,2,3,499.4800,235.7900,ativo,0.47207095
37698,7,ECUBAS,Setup,Cauda Longa,22,23,19,20,13718.3700,11756.7900,ativo,0.85701071
37771,6,Mundo Bag,Setup,Cauda Longa,1,1,0,0,126.3900,0.0000,ativo,0E-8
37888,7,GMV,Setup,Cauda Longa,9,9,8,8,461.1000,391.2000,ativo,0.84840599
37967,8,Shopertino,Setup,Cauda Longa,2,2,2,2,190.5100,190.5100,ativo,1.00000000
38255,8,tita carneiro,Setup,Cauda Longa,15,16,5,5,2174.5700,859.9800,ativo,0.39547129
38556,8,Eletros DF Peças e Acessórios Ltda,Setup,Cauda Longa,7,7,6,6,660.0000,594.5000,ativo,0.90075758
39379,8,MÓVEIS LINHARES,Setup,Cauda Longa,57,61,37,41,53784.0200,31063.6000,ativo,0.57756189
39550,9,Botashop,"","",7,9,5,7,3800.2500,3445.0500,ativo,0.90653246
40670,9,OUSY SHOES,Setup,Cauda Longa,3,4,2,3,544.3000,416.0000,ativo,0.76428440
40831,8,LJMIX VARIEDADES,Setup,Cauda Longa,1,1,0,0,59.3000,0.0000,ativo,0E-8
43416,9,TENHASAUDE.NET,Setup,Cauda Longa,6,7,6,7,968.8000,968.8000,ativo,1.00000000
10013,8,CAMERUM,A,Cauda Longa,2,2,0,0,587.9000,0.0000,ativo,0E-8
10423,5,Tecnoferramentas,A,Cauda Longa,54,62,40,47,15134.9300,10616.4200,ativo,0.70145154
10429,7,Cheiro de Música,AAA,Cauda Longa,101,102,58,58,278837.4700,105425.2000,ativo,0.37808835
10898,1,TETRIX,AAA,Tecnologia,4153,4477,2691,2922,3219596.2900,2028305.7000,ativo,0.62998759
11023,9,ALBA eletrônicos,A,Tecnologia,74,108,49,80,50345.0600,8430.2600,ativo,0.16744960
11098,7,Valdo Bike,A,Cauda Longa,22,22,16,16,27417.8000,20108.4000,ativo,0.73340676
11193,9,Matecki,A,Tecnologia,184,203,122,137,10492.5800,6640.1900,ativo,0.63284626
11320,9,SHOPLOKO,A,Cauda Longa,266,276,166,172,87818.9400,51802.0000,ativo,0.58987275
12128,4,Echo Vintage,A,Cauda Longa,2,2,1,1,3362.3500,2027.1800,ativo,0.60290571
13625,9,Mala Amada,A,Cauda Longa,2,2,2,2,598.8600,598.8600,ativo,1.00000000
13672,8,Ninja Som,A,Cauda Longa,29,31,15,15,57315.1500,9836.3900,ativo,0.17161937
13812,1,Kaikos,A,Cauda Longa,8,11,8,11,896.4500,896.4500,ativo,1.00000000
13915,3,EMILEMOVEIS,AAA,Móveis,386,388,269,270,478641.3500,336952.9100,ativo,0.70397785
14070,2,Baby&Kids,AAA,Cauda Longa,455,474,369,379,129995.7900,104851.3800,ativo,0.80657520
14215,2,APANELADEFERRO,A,Cauda Longa,4,4,4,4,583.1300,583.1300,ativo,1.00000000
14366,2,GRID MOTORS,A,Cauda Longa,10,10,2,2,3067.1500,447.5100,ativo,0.14590418
14656,8,Bem Barato Móveis,A,Móveis,66,78,53,61,48920.7100,38181.6000,ativo,0.78047927
14694,2,KIKA MAGAZINE,A,Tecnologia,4,4,4,4,638.4700,638.4700,ativo,1.00000000
14767,7,FORTSMAQ,A,Cauda Longa,454,547,324,397,79607.9600,53046.4000,inativo,0.66634543
14826,6,Abrakadabra,A,Cauda Longa,36,40,22,26,4800.0300,2034.4500,ativo,0.42384110
14928,6,Cris Presentes,A,Cauda Longa,96,123,54,64,8579.1000,3978.8900,ativo,0.46378874
15037,1,Loja Vou Comprar,AAA,Cauda Longa,173,208,132,158,19104.1100,14078.0800,ativo,0.73691368
15189,6,Ateliê Spineli,A,Cauda Longa,1,1,1,1,54.7000,54.7000,ativo,1.00000000
15371,6,Netfraldas.com,A,Cauda Longa,10,10,5,5,1518.8200,781.2200,ativo,0.51435983
15575,8,TP-LINK,A,Cauda Longa,15,25,13,23,2996.1800,2676.8800,ativo,0.89343097
15657,3,Total Luxo,AAA,Cauda Longa,10,10,9,9,1807.0000,1504.2300,ativo,0.83244604
15689,1,AF Parts,A,Cauda Longa,6,6,4,4,6036.6900,4829.8500,ativo,0.80008250
15882,3,Confecções Zum Zum,A,Cauda Longa,1,2,1,2,338.8000,338.8000,ativo,1.00000000
15883,2,Cosi Dimora,A,Cauda Longa,1,2,1,2,63.5600,63.5600,ativo,1.00000000
15968,7,Cosmeticos Profissionais,A,Cauda Longa,5,17,5,17,612.7500,612.7500,ativo,1.00000000
16011,7,Super Copa,A,Tecnologia,5,6,3,4,5425.5900,4020.3100,ativo,0.74099038
16078,9,EMMA DECOR,A,Cauda Longa,4,6,2,3,4435.1400,2217.5700,ativo,0.50000000
16083,7,Compressport Brasil,A,Cauda Longa,1,1,1,1,279.6000,279.6000,ativo,1.00000000
16199,1,Bevic Acessorios,A,Cauda Longa,21,21,17,17,2040.7800,1474.4600,ativo,0.72249826
16516,6,Àkora Brasil,A,Cauda Longa,6,27,4,16,623.5200,411.8000,ativo,0.66044393
16608,4,CM IMPORTS,A,Cauda Longa,6,9,5,8,445.8400,334.7300,ativo,0.75078503
16733,6,IMPULSO FEMININO,A,Cauda Longa,1,1,1,1,188.4800,188.4800,ativo,1.00000000
16745,9,A Serenata,AAA,Cauda Longa,28,28,24,24,28520.7200,23268.4300,ativo,0.81584301
16826,3,Ciatoy,A,Cauda Longa,223,256,187,211,45083.6900,38556.6600,ativo,0.85522414
17697,4,Milani Store,A,Móveis,245,255,168,177,179180.5100,109149.6500,ativo,0.60916028
17855,1,Catanduva Shop,A,Móveis,26,34,17,25,18011.2600,11948.5000,ativo,0.66339057
18023,3,SÃOJOSÉ PRODUTOS,A,Cauda Longa,12,13,8,9,1510.9800,880.4000,ativo,0.58266820
18305,4,JOMBOX,A,Tecnologia,27,31,16,20,2950.7900,1554.0800,ativo,0.52666574
19047,5,SOLUTOS,A,Cauda Longa,16,16,10,10,2804.9000,1665.2000,ativo,0.59367535
19090,3,ELGScreen,A,Tecnologia,2,2,2,2,287.2400,287.2400,ativo,1.00000000
19098,8,RX Acessorios,A,Cauda Longa,3,3,3,3,602.8000,602.8000,ativo,1.00000000
19165,1,DED CASES,A,Tecnologia,7,7,6,6,909.4200,713.7600,inativo,0.78485188
19178,1,UTI DA BELEZA COMERCIO DE PRODUTOS DE BELEZA,A,Cauda Longa,1,1,1,1,417.3000,417.3000,ativo,1.00000000
19327,6,Compra Hajato,A,Cauda Longa,95,129,61,89,9954.1600,7591.6600,ativo,0.76266204
19532,7,AQUARIUM,A,Cauda Longa,38,59,27,45,5239.2000,4127.9000,ativo,0.78788746
